,count,unique,top,freq
1820,143.0,36.0,0.0,66.0
1822,144.0,37.0,0.0,69.0
1823,140.0,34.0,0.0,71.0
1824,141.0,32.0,0.0,74.0
1827,141.0,33.0,0.0,71.0
1828,142.0,35.0,0.0,71.0
1834,149.0,42.0,0.0,67.0
1835,140.0,35.0,0.0,71.0
1837,150.0,43.0,0.0,68.0
1838,155.0,43.0,0.0,71.0
1842,140.0,33.0,0.0,69.0
1844,142.0,34.0,0.0,69.0
1845,144.0,36.0,0.0,69.0
1852,144.0,36.0,0.0,68.0
1853,143.0,34.0,0.0,71.0
1854,144.0,35.0,0.0,69.0
1856,145.0,36.0,0.0,71.0
1857,143.0,35.0,0.0,67.0
1863,146.0,39.0,0.0,67.0
1866,144.0,37.0,0.0,69.0
1867,144.0,37.0,0.0,64.0
1868,143.0,34.0,0.0,73.0
1873,143.0,36.0,0.0,67.0
1874,141.0,34.0,0.0,67.0
1875,150.0,37.0,0.0,70.0
1876,140.0,35.0,0.0,69.0
1878,143.0,37.0,0.0,69.0
1879,149.0,39.0,0.0,66.0
1880,142.0,35.0,0.0,69.0
1889,141.0,37.0,0.0,69.0
1892,144.0,36.0,0.0,69.0
1900,146.0,38.0,0.0,67.0
1901,143.0,36.0,0.0,66.0
1902,147.0,38.0,0.0,65.0
1905,144.0,38.0,0.0,67.0
1907,140.0,35.0,0.0,70.0
1910,139.0,33.0,0.0,74.0
1911,141.0,33.0,0.0,72.0
1914,142.0,36.0,0.0,67.0
1915,133.0,25.0,0.0,92.0
1916,145.0,35.0,0.0,71.0
1917,142.0,36.0,0.0,68.0
1920,146.0,36.0,0.0,70.0
1921,153.0,41.0,0.0,67.0
1922,149.0,37.0,0.0,66.0
1923,146.0,39.0,0.0,68.0
1924,140.0,35.0,0.0,71.0
1925,140.0,33.0,0.0,67.0
1927,142.0,35.0,0.0,70.0
1937,144.0,35.0,0.0,67.0
1938,152.0,42.0,0.0,69.0
1940,145.0,36.0,0.0,72.0
1943,142.0,35.0,0.0,70.0
1944,142.0,37.0,0.0,68.0
1946,144.0,36.0,0.0,70.0
1949,144.0,36.0,0.0,66.0
1951,140.0,34.0,0.0,69.0
1953,150.0,44.0,0.0,66.0
1956,140.0,35.0,0.0,71.0
1959,142.0,32.0,0.0,69.0
1960,144.0,37.0,0.0,66.0
1962,146.0,38.0,0.0,66.0
1963,144.0,36.0,0.0,68.0
1964,145.0,39.0,0.0,67.0
1967,143.0,37.0,0.0,68.0
1968,140.0,37.0,0.0,71.0
1972,144.0,36.0,0.0,69.0
1976,142.0,37.0,0.0,68.0
1980,140.0,36.0,0.0,72.0
1981,148.0,38.0,0.0,68.0
1982,141.0,32.0,0.0,71.0
1983,150.0,41.0,0.0,71.0
1988,142.0,35.0,0.0,69.0
1989,146.0,39.0,0.0,70.0
1991,140.0,35.0,0.0,70.0
1993,140.0,34.0,0.0,71.0
1995,142.0,36.0,0.0,68.0
1999,142.0,37.0,0.0,67.0
2001,142.0,37.0,0.0,70.0
2002,142.0,36.0,0.0,69.0
2005,140.0,35.0,0.0,71.0
2006,142.0,36.0,0.0,68.0
2008,150.0,39.0,0.0,72.0
2010,144.0,37.0,0.0,67.0
2011,146.0,40.0,0.0,66.0
2012,142.0,35.0,0.0,69.0
2017,140.0,35.0,0.0,72.0
2019,145.0,39.0,0.0,67.0
2022,142.0,37.0,0.0,68.0
2023,149.0,40.0,0.0,71.0
2026,143.0,36.0,0.0,65.0
2027,140.0,33.0,0.0,71.0
2028,142.0,35.0,0.0,70.0
2032,143.0,34.0,0.0,72.0
2036,140.0,35.0,0.0,71.0
2041,144.0,39.0,0.0,69.0
2042,146.0,39.0,0.0,69.0
2044,140.0,35.0,0.0,71.0
2045,145.0,38.0,0.0,66.0
2048,143.0,36.0,0.0,68.0
2050,143.0,38.0,0.0,64.0
2051,145.0,36.0,0.0,71.0
2053,144.0,36.0,0.0,69.0
2059,147.0,38.0,0.0,67.0
2061,146.0,36.0,0.0,63.0
2067,144.0,36.0,0.0,69.0
2076,142.0,34.0,0.0,68.0
2078,150.0,40.0,0.0,69.0
2080,144.0,36.0,0.0,67.0
2086,142.0,35.0,0.0,68.0
2091,155.0,43.0,0.0,72.0
2093,144.0,35.0,0.0,63.0
2096,142.0,35.0,0.0,69.0
2097,146.0,36.0,0.0,71.0
2098,144.0,37.0,0.0,68.0
2103,144.0,37.0,0.0,66.0
2106,148.0,42.0,0.0,66.0
2112,150.0,41.0,0.0,70.0
2114,146.0,37.0,0.0,66.0
2116,146.0,37.0,0.0,68.0
2117,142.0,35.0,0.0,68.0
2121,147.0,38.0,0.0,69.0
2122,148.0,39.0,0.0,68.0
2124,142.0,34.0,0.0,70.0
2126,145.0,37.0,0.0,66.0
2127,146.0,37.0,0.0,68.0
2128,144.0,37.0,0.0,66.0
2129,142.0,36.0,0.0,68.0
2130,140.0,36.0,0.0,69.0
2132,140.0,34.0,0.0,70.0
2136,142.0,35.0,0.0,70.0
2139,144.0,35.0,0.0,71.0
2140,139.0,33.0,0.0,74.0
2141,144.0,37.0,0.0,63.0
2145,144.0,36.0,0.0,69.0
2146,143.0,36.0,0.0,72.0
2147,142.0,35.0,0.0,70.0
2148,144.0,37.0,0.0,68.0
2150,146.0,39.0,0.0,67.0
2151,141.0,33.0,0.0,71.0
2155,140.0,35.0,0.0,72.0
2157,142.0,36.0,0.0,69.0
2160,146.0,38.0,0.0,68.0
2163,144.0,36.0,0.0,69.0
2167,144.0,33.0,0.0,71.0
2169,143.0,35.0,0.0,71.0
2170,142.0,35.0,0.0,69.0
2171,142.0,34.0,0.0,69.0
2172,144.0,36.0,0.0,65.0
2173,143.0,32.0,0.0,71.0
2174,146.0,38.0,0.0,65.0
2175,150.0,42.0,0.0,62.0
2176,141.0,32.0,0.0,73.0
2181,139.0,34.0,0.0,74.0
2183,136.0,27.0,0.0,91.0
2185,142.0,36.0,0.0,70.0
2189,146.0,38.0,0.0,65.0
2192,150.0,41.0,0.0,69.0
2203,144.0,37.0,0.0,68.0
2204,142.0,36.0,0.0,66.0
2205,148.0,41.0,0.0,70.0
2208,140.0,34.0,0.0,69.0
2213,140.0,35.0,0.0,70.0
2215,144.0,37.0,0.0,68.0
2219,139.0,32.0,0.0,74.0
2220,142.0,34.0,0.0,68.0
2221,144.0,34.0,0.0,70.0
2224,143.0,35.0,0.0,70.0
2227,142.0,36.0,0.0,68.0
2230,145.0,39.0,0.0,63.0
2234,142.0,34.0,0.0,68.0
2236,142.0,38.0,0.0,70.0
2241,142.0,36.0,0.0,68.0
2242,152.0,42.0,0.0,68.0
2251,140.0,36.0,0.0,71.0
2252,145.0,36.0,0.0,71.0
2253,148.0,41.0,0.0,69.0
2254,140.0,35.0,0.0,71.0
2255,144.0,37.0,0.0,69.0
2256,142.0,34.0,0.0,67.0
2258,148.0,40.0,0.0,65.0
2263,142.0,36.0,0.0,66.0
2267,142.0,35.0,0.0,68.0
2269,144.0,37.0,0.0,69.0
2272,141.0,34.0,0.0,70.0
2277,145.0,39.0,0.0,68.0
2278,140.0,36.0,0.0,72.0
2281,143.0,34.0,0.0,71.0
2282,142.0,36.0,0.0,68.0
2284,147.0,37.0,0.0,71.0
2285,144.0,38.0,0.0,69.0
2286,147.0,36.0,0.0,69.0
2292,141.0,32.0,0.0,72.0
2293,142.0,37.0,0.0,68.0
2294,140.0,36.0,0.0,70.0
2301,143.0,34.0,0.0,72.0
2304,141.0,32.0,0.0,71.0
2306,141.0,33.0,0.0,72.0
2309,151.0,42.0,0.0,66.0
2314,142.0,37.0,0.0,67.0
2316,146.0,38.0,0.0,68.0
2319,147.0,38.0,0.0,65.0
2320,144.0,38.0,0.0,69.0
2321,143.0,37.0,0.0,66.0
2323,147.0,41.0,0.0,69.0
2326,140.0,34.0,0.0,71.0
2328,145.0,35.0,0.0,69.0
2330,148.0,39.0,0.0,68.0
2332,140.0,36.0,0.0,70.0
2334,140.0,34.0,0.0,72.0
2342,144.0,36.0,0.0,68.0
2344,142.0,35.0,0.0,69.0
2345,143.0,36.0,0.0,66.0
2346,142.0,35.0,0.0,67.0
2347,144.0,38.0,0.0,67.0
2348,140.0,32.0,0.0,69.0
2350,149.0,42.0,0.0,69.0
2357,144.0,37.0,0.0,68.0
2361,144.0,36.0,0.0,69.0
2362,142.0,33.0,0.0,70.0
2367,144.0,35.0,0.0,71.0
2372,142.0,33.0,0.0,71.0
2379,144.0,37.0,0.0,69.0
2381,139.0,32.0,0.0,68.0
2382,141.0,34.0,0.0,72.0
2383,142.0,35.0,0.0,70.0
2385,143.0,36.0,0.0,71.0
2387,151.0,42.0,0.0,70.0
2389,140.0,32.0,0.0,73.0
2390,141.0,35.0,0.0,71.0
2391,143.0,34.0,0.0,67.0
2392,146.0,38.0,0.0,68.0
2394,140.0,31.0,0.0,70.0
2395,146.0,36.0,0.0,69.0
2396,143.0,36.0,0.0,67.0
2398,146.0,38.0,0.0,67.0
2399,140.0,32.0,0.0,74.0
2402,142.0,35.0,0.0,69.0
2405,143.0,35.0,0.0,70.0
2407,143.0,36.0,0.0,72.0
2422,142.0,35.0,0.0,69.0
2423,147.0,39.0,0.0,68.0
2424,144.0,36.0,0.0,70.0
2426,139.0,31.0,0.0,73.0
2430,144.0,36.0,0.0,67.0
2434,142.0,33.0,0.0,69.0
2439,149.0,37.0,0.0,66.0
2441,143.0,34.0,0.0,73.0
2444,150.0,41.0,0.0,63.0
2445,146.0,38.0,0.0,70.0
2446,141.0,31.0,0.0,71.0
2459,144.0,36.0,0.0,70.0
2462,149.0,40.0,0.0,67.0
2466,147.0,37.0,0.0,66.0
2470,133.0,26.0,0.0,90.0
2472,147.0,37.0,0.0,69.0
2473,144.0,36.0,0.0,68.0
2480,142.0,36.0,0.0,68.0
2483,142.0,37.0,0.0,69.0
2484,140.0,33.0,0.0,71.0
2487,143.0,33.0,0.0,67.0
2488,142.0,36.0,0.0,68.0
2491,146.0,38.0,0.0,69.0
2492,142.0,34.0,0.0,70.0
2493,139.0,32.0,0.0,73.0
2494,140.0,35.0,0.0,74.0
2495,141.0,34.0,0.0,72.0
2497,142.0,36.0,0.0,69.0
2498,144.0,35.0,0.0,70.0
2499,139.0,32.0,0.0,74.0
2503,142.0,34.0,0.0,69.0
2507,142.0,35.0,0.0,69.0
2509,142.0,36.0,0.0,68.0
2511,147.0,39.0,0.0,69.0
2512,140.0,36.0,0.0,71.0
2516,145.0,36.0,0.0,71.0
2522,144.0,38.0,0.0,66.0
2523,146.0,37.0,0.0,71.0
2528,146.0,39.0,0.0,68.0
2531,140.0,35.0,0.0,71.0
2533,143.0,37.0,0.0,66.0
2535,145.0,41.0,0.0,67.0
2538,140.0,35.0,0.0,70.0
2541,143.0,36.0,0.0,67.0
2543,142.0,34.0,0.0,70.0
2544,156.0,43.0,0.0,68.0
2547,142.0,36.0,0.0,67.0
2548,146.0,38.0,0.0,70.0
2550,142.0,35.0,0.0,67.0
2551,142.0,35.0,0.0,70.0
2555,145.0,34.0,0.0,72.0
2556,145.0,36.0,0.0,70.0
2561,146.0,36.0,0.0,69.0
2562,142.0,35.0,0.0,68.0
2563,142.0,36.0,0.0,68.0
2564,142.0,35.0,0.0,69.0
2567,142.0,34.0,0.0,67.0
2568,143.0,36.0,0.0,69.0
2569,142.0,33.0,0.0,69.0
2570,143.0,35.0,0.0,68.0
2572,140.0,35.0,0.0,72.0
2573,144.0,37.0,0.0,67.0
2574,146.0,36.0,0.0,71.0
2576,142.0,34.0,0.0,67.0
2577,144.0,36.0,0.0,68.0
2578,148.0,37.0,0.0,67.0
2580,141.0,34.0,0.0,72.0
2582,149.0,39.0,0.0,71.0
2583,150.0,41.0,0.0,69.0
2587,143.0,36.0,0.0,67.0
2590,141.0,34.0,0.0,71.0
2591,142.0,35.0,0.0,67.0
2595,142.0,36.0,0.0,69.0
2597,144.0,36.0,0.0,67.0
2598,148.0,39.0,0.0,71.0
2608,143.0,35.0,0.0,67.0
2609,142.0,37.0,0.0,67.0
2614,143.0,32.0,0.0,70.0
2615,140.0,35.0,0.0,68.0
2621,144.0,35.0,0.0,69.0
2623,141.0,33.0,0.0,70.0
2634,142.0,34.0,0.0,68.0
2646,140.0,35.0,0.0,70.0
2651,148.0,38.0,0.0,65.0
2656,143.0,35.0,0.0,71.0
2657,139.0,32.0,0.0,77.0
2659,154.0,46.0,0.0,67.0
2666,143.0,38.0,0.0,67.0
2672,150.0,37.0,0.0,72.0
2674,142.0,36.0,0.0,69.0
2678,140.0,35.0,0.0,69.0
2685,143.0,36.0,0.0,65.0
2689,142.0,36.0,0.0,69.0
2694,146.0,38.0,0.0,69.0
2702,140.0,36.0,0.0,70.0
2706,143.0,35.0,0.0,66.0
2708,144.0,38.0,0.0,71.0
2709,147.0,42.0,0.0,69.0
2710,140.0,35.0,0.0,69.0
2714,141.0,35.0,0.0,72.0
2717,142.0,36.0,0.0,68.0
2719,146.0,36.0,0.0,72.0
2721,142.0,35.0,0.0,69.0
2724,139.0,34.0,0.0,73.0
2727,144.0,36.0,0.0,70.0
2732,141.0,36.0,0.0,71.0
2735,146.0,37.0,0.0,71.0
2736,151.0,41.0,0.0,68.0
2738,144.0,37.0,0.0,69.0
2739,141.0,36.0,0.0,71.0
2740,140.0,33.0,0.0,70.0
2747,141.0,32.0,0.0,72.0
2748,139.0,35.0,0.0,74.0
2750,145.0,38.0,0.0,70.0
2751,145.0,38.0,0.0,71.0
2755,150.0,39.0,0.0,69.0
2758,144.0,35.0,0.0,68.0
2759,142.0,34.0,0.0,69.0
2761,141.0,32.0,0.0,71.0
2768,142.0,36.0,0.0,69.0
2769,145.0,37.0,0.0,67.0
2771,146.0,37.0,0.0,70.0
2775,145.0,37.0,0.0,69.0
2778,146.0,37.0,0.0,70.0
2781,142.0,36.0,0.0,68.0
2784,142.0,32.0,0.0,71.0
2788,140.0,35.0,0.0,71.0
2791,139.0,33.0,0.0,75.0
2792,140.0,35.0,0.0,70.0
2793,142.0,33.0,0.0,68.0
2794,142.0,38.0,0.0,65.0
2796,140.0,33.0,0.0,69.0
2797,143.0,37.0,0.0,69.0
2800,137.0,30.0,0.0,76.0
2801,139.0,32.0,0.0,70.0
2802,144.0,38.0,0.0,69.0
2805,142.0,35.0,0.0,68.0
2806,140.0,36.0,0.0,70.0
2809,142.0,37.0,0.0,69.0
2811,147.0,40.0,0.0,62.0
2812,146.0,39.0,0.0,71.0
2813,133.0,25.0,0.0,90.0
2815,151.0,40.0,0.0,69.0
2819,146.0,40.0,0.0,69.0
2820,140.0,35.0,0.0,68.0
2821,140.0,35.0,0.0,71.0
2827,144.0,34.0,0.0,68.0
2830,142.0,35.0,0.0,72.0
2833,155.0,44.0,0.0,73.0
2835,141.0,35.0,0.0,71.0
2842,149.0,43.0,0.0,69.0
2848,148.0,39.0,0.0,70.0
2849,147.0,37.0,0.0,68.0
2850,145.0,35.0,0.0,71.0
2852,142.0,35.0,0.0,68.0
2854,140.0,35.0,0.0,70.0
2857,144.0,39.0,0.0,64.0
2858,139.0,34.0,0.0,73.0
2859,151.0,46.0,0.0,66.0
2860,140.0,34.0,0.0,73.0
2861,140.0,35.0,0.0,72.0
2862,146.0,36.0,0.0,69.0
2863,144.0,36.0,0.0,71.0
2864,145.0,37.0,0.0,69.0
2865,143.0,35.0,0.0,71.0
2866,142.0,35.0,0.0,70.0
2867,141.0,33.0,0.0,72.0
2868,133.0,26.0,0.0,91.0
2869,142.0,35.0,0.0,70.0
2870,140.0,35.0,0.0,70.0
2871,150.0,42.0,0.0,67.0
2873,140.0,36.0,0.0,70.0
2875,142.0,36.0,0.0,67.0
2877,143.0,36.0,0.0,71.0
2878,142.0,36.0,0.0,68.0
2883,144.0,36.0,0.0,70.0
2885,147.0,38.0,0.0,66.0
2887,149.0,38.0,0.0,72.0
2888,143.0,37.0,0.0,64.0
2891,150.0,42.0,0.0,68.0
2892,146.0,39.0,0.0,66.0
2895,144.0,35.0,0.0,67.0
2899,141.0,35.0,0.0,70.0
2900,145.0,38.0,0.0,68.0
2901,144.0,34.0,0.0,69.0
2904,144.0,37.0,0.0,70.0
2905,142.0,36.0,0.0,69.0
2906,147.0,39.0,0.0,68.0
2907,144.0,37.0,0.0,70.0
2908,144.0,36.0,0.0,69.0
2911,141.0,33.0,0.0,70.0
2912,146.0,39.0,0.0,68.0
2913,148.0,40.0,0.0,69.0
2916,144.0,36.0,0.0,62.0
2918,142.0,35.0,0.0,69.0
2920,150.0,41.0,0.0,66.0
2921,142.0,37.0,0.0,69.0
2925,145.0,38.0,0.0,72.0
2926,148.0,39.0,0.0,68.0
2928,144.0,38.0,0.0,68.0
2931,140.0,36.0,0.0,72.0
2935,143.0,37.0,0.0,65.0
2938,148.0,38.0,0.0,67.0
2941,145.0,36.0,0.0,71.0
2942,143.0,36.0,0.0,71.0
2943,142.0,36.0,0.0,69.0
2945,146.0,38.0,0.0,70.0
2947,144.0,38.0,0.0,70.0
2952,148.0,38.0,0.0,71.0
2954,146.0,35.0,0.0,69.0
2958,139.0,33.0,0.0,72.0
2960,142.0,33.0,0.0,69.0
2961,142.0,34.0,0.0,70.0
2962,144.0,37.0,0.0,68.0
2963,143.0,35.0,0.0,74.0
2964,147.0,39.0,0.0,67.0
2966,145.0,38.0,0.0,67.0
2967,144.0,38.0,0.0,68.0
2969,144.0,37.0,0.0,68.0
2971,140.0,35.0,0.0,72.0
2972,144.0,36.0,0.0,67.0
2973,143.0,34.0,0.0,74.0
2974,148.0,39.0,0.0,70.0
2975,146.0,38.0,0.0,69.0
2979,144.0,36.0,0.0,68.0
2981,149.0,41.0,0.0,62.0
2983,144.0,36.0,0.0,69.0
2984,131.0,23.0,0.0,91.0
2985,143.0,38.0,0.0,70.0
2989,146.0,40.0,0.0,63.0
2990,142.0,36.0,0.0,69.0
2991,140.0,35.0,0.0,70.0
2995,145.0,39.0,0.0,67.0
2996,145.0,36.0,0.0,70.0
2998,149.0,39.0,0.0,67.0
3007,144.0,36.0,0.0,68.0
3010,143.0,37.0,0.0,69.0
3017,141.0,36.0,0.0,69.0
3018,142.0,37.0,0.0,70.0
3019,140.0,36.0,0.0,70.0
3020,140.0,33.0,0.0,70.0
3022,141.0,33.0,0.0,72.0
3023,143.0,34.0,0.0,70.0
3024,140.0,34.0,0.0,71.0
3027,139.0,32.0,0.0,73.0
3028,142.0,36.0,0.0,68.0
3029,141.0,35.0,0.0,69.0
3030,143.0,37.0,0.0,65.0
3040,142.0,34.0,0.0,68.0
3044,140.0,35.0,0.0,71.0
3050,146.0,38.0,0.0,66.0
3051,149.0,38.0,0.0,74.0
3054,144.0,37.0,0.0,66.0
3057,143.0,34.0,0.0,71.0
3059,147.0,36.0,0.0,72.0
3062,141.0,33.0,0.0,70.0
3064,144.0,38.0,0.0,69.0
3065,139.0,31.0,0.0,75.0
3066,148.0,41.0,0.0,67.0
3067,140.0,36.0,0.0,71.0
3069,141.0,33.0,0.0,70.0
3070,141.0,33.0,0.0,72.0
3071,144.0,38.0,0.0,69.0
3075,144.0,36.0,0.0,70.0
3076,142.0,35.0,0.0,66.0
3079,142.0,36.0,0.0,68.0
3081,142.0,37.0,0.0,68.0
3082,136.0,30.0,0.0,93.0
3084,142.0,34.0,0.0,69.0
3085,142.0,36.0,0.0,69.0
3086,142.0,36.0,0.0,69.0
3087,140.0,35.0,0.0,71.0
3097,141.0,34.0,0.0,70.0
3098,140.0,33.0,0.0,70.0
3100,147.0,39.0,0.0,66.0
3101,139.0,31.0,0.0,73.0
3104,152.0,40.0,0.0,66.0
3105,139.0,34.0,0.0,73.0
3106,148.0,41.0,0.0,66.0
3107,142.0,36.0,0.0,70.0
3111,142.0,34.0,0.0,66.0
3114,146.0,37.0,0.0,68.0
3115,144.0,35.0,0.0,68.0
3116,143.0,38.0,0.0,64.0
3117,142.0,36.0,0.0,67.0
3118,144.0,37.0,0.0,67.0
3119,144.0,38.0,0.0,71.0
3120,142.0,38.0,0.0,69.0
3121,139.0,33.0,0.0,70.0
3122,144.0,37.0,0.0,66.0
3124,142.0,36.0,0.0,70.0
3126,141.0,33.0,0.0,71.0
3128,144.0,37.0,0.0,68.0
3130,147.0,40.0,0.0,69.0
3134,144.0,35.0,0.0,69.0
3138,143.0,38.0,0.0,66.0
3139,142.0,36.0,0.0,66.0
3140,142.0,36.0,0.0,68.0
3146,139.0,35.0,0.0,73.0
3147,140.0,35.0,0.0,69.0
3148,140.0,35.0,0.0,72.0
3149,142.0,36.0,0.0,67.0
3150,142.0,36.0,0.0,67.0
3153,139.0,33.0,0.0,74.0
3154,144.0,35.0,0.0,68.0
3155,146.0,37.0,0.0,68.0
3156,138.0,34.0,0.0,68.0
3157,146.0,36.0,0.0,69.0
3158,141.0,34.0,0.0,70.0
3159,140.0,35.0,0.0,72.0
3162,141.0,33.0,0.0,72.0
3166,144.0,37.0,0.0,70.0
3168,141.0,35.0,0.0,71.0
3173,146.0,38.0,0.0,68.0
3180,141.0,35.0,0.0,73.0
3181,140.0,35.0,0.0,71.0
3183,142.0,36.0,0.0,68.0
3190,149.0,40.0,0.0,67.0
3192,144.0,35.0,0.0,65.0
3193,147.0,40.0,0.0,67.0
3198,142.0,35.0,0.0,68.0
3201,146.0,39.0,0.0,70.0
3203,140.0,34.0,0.0,70.0
3205,141.0,33.0,0.0,71.0
3206,142.0,33.0,0.0,70.0
3208,142.0,34.0,0.0,69.0
3209,142.0,36.0,0.0,68.0
3210,146.0,38.0,0.0,69.0
3211,142.0,37.0,0.0,72.0
3216,143.0,37.0,0.0,64.0
3217,139.0,33.0,0.0,73.0
3219,140.0,34.0,0.0,71.0
3227,141.0,35.0,0.0,71.0
3229,141.0,35.0,0.0,67.0
3232,144.0,36.0,0.0,70.0
3234,145.0,37.0,0.0,67.0
3237,140.0,36.0,0.0,71.0
3239,144.0,37.0,0.0,67.0
3241,144.0,37.0,0.0,69.0
3244,142.0,37.0,0.0,70.0
3245,139.0,34.0,0.0,73.0
3249,139.0,31.0,0.0,74.0
3252,131.0,22.0,0.0,93.0
3253,140.0,32.0,0.0,74.0
3255,140.0,35.0,0.0,72.0
3259,145.0,38.0,0.0,70.0
3260,144.0,37.0,0.0,67.0
3263,142.0,34.0,0.0,69.0
3265,140.0,33.0,0.0,69.0
3266,139.0,32.0,0.0,73.0
3270,143.0,35.0,0.0,70.0
3274,146.0,38.0,0.0,69.0
3278,141.0,36.0,0.0,71.0
3289,144.0,37.0,0.0,66.0
3291,148.0,40.0,0.0,68.0
3292,144.0,37.0,0.0,68.0
3294,142.0,36.0,0.0,68.0
3299,142.0,35.0,0.0,70.0
3300,152.0,44.0,0.0,65.0
3306,146.0,39.0,0.0,69.0
3314,143.0,38.0,0.0,66.0
3317,141.0,33.0,0.0,71.0
3318,142.0,35.0,0.0,68.0
3321,140.0,34.0,0.0,72.0
3322,140.0,36.0,0.0,71.0
3324,140.0,35.0,0.0,69.0
3325,150.0,40.0,0.0,69.0
3326,144.0,36.0,0.0,70.0
3327,142.0,35.0,0.0,67.0
3330,141.0,34.0,0.0,74.0
3334,140.0,34.0,0.0,71.0
3336,144.0,35.0,0.0,66.0
3339,142.0,34.0,0.0,69.0
3342,142.0,37.0,0.0,69.0
3343,145.0,37.0,0.0,71.0
3346,140.0,36.0,0.0,70.0
3348,145.0,39.0,0.0,66.0
3349,140.0,35.0,0.0,71.0
3350,140.0,35.0,0.0,69.0
3353,145.0,39.0,0.0,71.0
3354,144.0,36.0,0.0,67.0
3358,139.0,34.0,0.0,73.0
3365,144.0,37.0,0.0,69.0
3371,143.0,37.0,0.0,69.0
3376,146.0,35.0,0.0,70.0
3379,144.0,36.0,0.0,69.0
3381,142.0,37.0,0.0,67.0
3382,144.0,36.0,0.0,68.0
3386,140.0,36.0,0.0,70.0
3393,144.0,38.0,0.0,72.0
3398,146.0,36.0,0.0,63.0
3400,141.0,34.0,0.0,71.0
3405,143.0,33.0,0.0,71.0
3406,140.0,34.0,0.0,70.0
3409,144.0,36.0,0.0,67.0
3411,142.0,35.0,0.0,69.0
3412,142.0,33.0,0.0,66.0
3414,146.0,36.0,0.0,71.0
3416,142.0,36.0,0.0,69.0
3417,150.0,40.0,0.0,73.0
3418,144.0,34.0,0.0,70.0
3421,142.0,35.0,0.0,69.0
3425,146.0,37.0,0.0,65.0
3426,141.0,31.0,0.0,72.0
3428,140.0,36.0,0.0,70.0
3429,145.0,37.0,0.0,68.0
3430,144.0,37.0,0.0,70.0
3432,144.0,37.0,0.0,70.0
3437,146.0,37.0,0.0,66.0
3438,143.0,37.0,0.0,70.0
3440,139.0,31.0,0.0,73.0
3442,143.0,37.0,0.0,67.0
3443,146.0,36.0,0.0,69.0
3444,144.0,37.0,0.0,70.0
3445,146.0,38.0,0.0,68.0
3447,140.0,33.0,0.0,71.0
3452,144.0,35.0,0.0,67.0
3460,151.0,40.0,0.0,66.0
3461,144.0,38.0,0.0,68.0
3462,140.0,35.0,0.0,72.0
3469,142.0,37.0,0.0,68.0
3471,141.0,33.0,0.0,71.0
3472,144.0,36.0,0.0,69.0
3474,142.0,37.0,0.0,68.0
3480,142.0,35.0,0.0,69.0
3481,140.0,33.0,0.0,71.0
3483,142.0,36.0,0.0,69.0
3487,146.0,36.0,0.0,70.0
3488,149.0,38.0,0.0,73.0
3494,142.0,35.0,0.0,70.0
3498,144.0,36.0,0.0,69.0
3501,143.0,35.0,0.0,69.0
3507,146.0,36.0,0.0,66.0
3509,145.0,38.0,0.0,66.0
3511,147.0,39.0,0.0,67.0
3512,140.0,32.0,0.0,71.0
3513,144.0,37.0,0.0,68.0
3517,150.0,40.0,0.0,70.0
3521,140.0,34.0,0.0,72.0
3523,144.0,36.0,0.0,66.0
3525,142.0,37.0,0.0,68.0
3526,142.0,35.0,0.0,69.0
3527,143.0,34.0,0.0,67.0
3531,142.0,34.0,0.0,70.0
3532,140.0,33.0,0.0,69.0
3533,146.0,35.0,0.0,70.0
3536,142.0,36.0,0.0,69.0
3537,144.0,35.0,0.0,71.0
3538,144.0,37.0,0.0,69.0
3539,140.0,34.0,0.0,72.0
3542,144.0,34.0,0.0,70.0
3543,143.0,37.0,0.0,67.0
3544,145.0,36.0,0.0,67.0
3546,140.0,33.0,0.0,71.0
3548,146.0,36.0,0.0,68.0
3551,142.0,30.0,0.0,72.0
3552,141.0,33.0,0.0,71.0
3554,145.0,39.0,0.0,67.0
3559,142.0,35.0,0.0,68.0
3560,146.0,37.0,0.0,65.0
3561,146.0,39.0,0.0,66.0
3562,152.0,41.0,0.0,70.0
3564,143.0,37.0,0.0,71.0
3569,146.0,37.0,0.0,69.0
3570,140.0,33.0,0.0,70.0
3571,142.0,34.0,0.0,69.0
3573,140.0,33.0,0.0,70.0
3574,148.0,37.0,0.0,69.0
3576,140.0,35.0,0.0,71.0
3577,148.0,38.0,0.0,70.0
3582,146.0,37.0,0.0,68.0
3585,148.0,37.0,0.0,67.0
3588,146.0,37.0,0.0,68.0
3592,142.0,34.0,0.0,66.0
3597,141.0,35.0,0.0,70.0
3604,146.0,37.0,0.0,68.0
3605,147.0,38.0,0.0,67.0
3608,140.0,34.0,0.0,72.0
3610,144.0,36.0,0.0,73.0
3619,142.0,35.0,0.0,68.0
3621,140.0,32.0,0.0,72.0
3625,147.0,38.0,0.0,69.0
3627,142.0,38.0,0.0,69.0
3636,142.0,36.0,0.0,68.0
3638,142.0,35.0,0.0,68.0
3648,142.0,35.0,0.0,70.0
3649,140.0,35.0,0.0,72.0
3653,146.0,37.0,0.0,68.0
3656,143.0,35.0,0.0,71.0
3657,144.0,34.0,0.0,72.0
3661,148.0,39.0,0.0,70.0
3662,144.0,34.0,0.0,69.0
3665,147.0,38.0,0.0,72.0
3666,145.0,37.0,0.0,68.0
3667,140.0,35.0,0.0,71.0
3671,144.0,34.0,0.0,69.0
