,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__colsample_bytree,param_classifier__lambda,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall
287,3.8465999762217202,0.026517084025706274,0.03576215108235677,0.0001980668075752344,0,1,0.1,0.01,6,200,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 200, 'classifier__subsample': 1}",0.7454407388641503,0.745776239818538,0.7692105877773452,0.7534758554866778,0.011126978937604047,1116,0.6975429975429975,0.6972229048906365,0.7237650528385353,0.7061769850907232,0.012437328495373576,991,0.5714285714285714,0.6030964109781843,0.6294765840220385,0.6013338554762648,0.023730752101241127,638,0.6204529855868223,0.5619672131147541,0.6093333333333333,0.5972511773449699,0.02535915699714789,1226
288,0.38328178723653156,0.008530181779261844,0.018434683481852215,0.0035366688609232096,0,1,0.1,0.05,2,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.7395217303483114,0.7461914888132797,0.7702633969118984,0.7519922053578298,0.0132035033254904,1205,0.7046683046683047,0.7156549520766773,0.7355615630376013,0.7186282732608612,0.01278616002601425,138,0.5887265135699373,0.6510673234811166,0.6615853658536586,0.6337930676349042,0.03215486510940018,176,0.5806451612903226,0.52,0.5786666666666667,0.5597706093189964,0.02813366470318839,1472
289,0.35838770866394043,0.019967764466179625,0.023524681727091473,0.006699617271754043,0,1,0.1,0.05,2,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.740618485104702,0.7431937570883596,0.7696347476320229,0.7511489966083614,0.01311361251090007,1308,0.7054054054054054,0.7107397394937331,0.7299090685672155,0.7153514044887848,0.010521659172291533,204,0.5916193181818182,0.6447587354409318,0.6484085862324205,0.6282622132850568,0.0259532486580549,211,0.5717227179135209,0.5081967213114754,0.584,0.5546398130749988,0.03322051066508995,1497
290,0.7173499266306559,0.027542404743846487,0.020613352457682293,0.004524931175055351,0,1,0.1,0.05,2,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7481157120264262,0.7522343798329725,0.7744655507979759,0.7582718808857916,0.011573448493390901,456,0.6968058968058968,0.7018923568444335,0.7286802654214795,0.7091261730239365,0.013981891051157108,477,0.5702583490863264,0.6078838174273858,0.6314741035856574,0.6032054233664566,0.025209226855427255,544,0.6211393273850377,0.5763934426229508,0.634,0.6105109233359962,0.0246894186873794,876
291,0.6651943524678549,0.0045093883111070295,0.02193339665730794,0.0033714285855805212,0,1,0.1,0.05,2,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7465519401566687,0.7504854881946592,0.7736270922537952,0.756888173535041,0.011944643149311438,779,0.7002457002457002,0.702383878102728,0.7304005898255099,0.7110100560579794,0.013738936178597871,316,0.5755258126195029,0.6085753803596127,0.6362407031778229,0.6067806320523128,0.024819217352582672,398,0.6197666437886067,0.5770491803278689,0.6273333333333333,0.6080497191499362,0.022137280066446732,981
292,1.4151225090026855,0.03478999990499308,0.02389661471048991,0.003537704871379535,0,1,0.1,0.05,2,200,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 0.75}",0.7526310425592327,0.7526565883080731,0.7766047748799794,0.7606308019157618,0.011295309420064225,30,0.699017199017199,0.6994347505529614,0.7249938559842714,0.7078152685181439,0.012148291726817573,735,0.571078431372549,0.5983072916666666,0.623942745608328,0.5977761562158479,0.021585033527193993,949,0.6396705559368565,0.6026229508196721,0.6393333333333333,0.6272089466966206,0.017385469502184475,141
293,1.3675336837768555,0.06735857550421508,0.02238186200459798,0.004250867211432556,0,1,0.1,0.05,2,200,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 1}",0.7512779274526475,0.7516557119290648,0.7751261191124951,0.7593532528314024,0.011154167033552275,179,0.6977886977886978,0.6994347505529614,0.7296633079380683,0.7089622520932425,0.014653273974181391,517,0.5706285003111388,0.5997357992073976,0.6303780964797914,0.600247465332776,0.024395353550039828,716,0.6293754289636239,0.5954098360655737,0.6446666666666667,0.6231506438986214,0.0205851046802504,272
294,0.7404943307240804,0.0836031760525209,0.024558226267496746,0.007674327846180049,0,1,0.1,0.05,4,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.7478665749442954,0.7517504381895042,0.7740044115738938,0.7578738082358978,0.011515739127029473,558,0.699017199017199,0.7021381174735807,0.7343327598918653,0.711829358794215,0.01596323544323314,291,0.5738853503184713,0.612508986340762,0.6457898399443285,0.610728058867854,0.029381884260958814,329,0.6183939601921757,0.5586885245901639,0.6186666666666667,0.5985830504830021,0.02820990948072515,1190
295,0.656917413075765,0.013446466806177108,0.021889368693033855,0.0059268777675124664,0,1,0.1,0.05,4,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.748159576963396,0.7502479637075986,0.7722090307512652,0.7568721904740866,0.010878245632579636,788,0.7,0.7018923568444335,0.7318751536003932,0.7112558368149422,0.014600511911819042,308,0.5788770053475936,0.6133720930232558,0.6441155743481325,0.612121557572994,0.026648209451966193,322,0.5943719972546329,0.5534426229508197,0.6093333333333333,0.5857159845129286,0.023623967973281045,1343
296,1.3751352628072102,0.009250289769271846,0.02369228998819987,0.004359982562718107,0,1,0.1,0.05,4,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7521717740425163,0.7504165377874007,0.775575321136629,0.7593878776555153,0.011468658986371056,170,0.6975429975429975,0.6937822560825756,0.7321209142295404,0.7078153892850377,0.017255041798537436,731,0.5703611457036114,0.5935613682092555,0.634514435695538,0.5994789832028017,0.026522629075388167,788,0.6286890871654084,0.580327868852459,0.6446666666666667,0.6178945408948447,0.027352780455069885,516
297,1.2736324469248455,0.03531114194470626,0.020929733912150066,0.00023510057293712864,0,1,0.1,0.05,4,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7511171769051895,0.7510548767914218,0.7733901647852601,0.7585207394939572,0.010514302217971932,395,0.7004914004914005,0.6982059474072254,0.7272057016465963,0.7086343498484075,0.013165033349978303,591,0.5746549560853199,0.6008146639511202,0.62982689747004,0.6017655058354934,0.02253388343889493,614,0.6286890871654084,0.580327868852459,0.6306666666666667,0.613227874228178,0.023277821640103478,741
298,2.685427983601888,0.019706341826977673,0.0289303461710612,0.004094118704736956,0,1,0.1,0.05,4,200,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.75}",0.7516989783146987,0.7486753789050418,0.7723691449331777,0.757581167384306,0.010529284506776574,624,0.6987714987714988,0.698943229294667,0.7203244040304743,0.7060130440322133,0.010119902555295471,1010,0.5714285714285714,0.5981675392670157,0.6183006535947713,0.5959655880967861,0.019198688555312045,1100,0.6341798215511325,0.599344262295082,0.6306666666666667,0.6213969168376271,0.015659400660948838,346
299,2.4948558807373047,0.016591832672704362,0.04027477900187174,0.005254148841768201,0,1,0.1,0.05,4,200,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1}",0.7511203288767083,0.7505322713681822,0.7698066692617102,0.7571530898355335,0.00895065201085943,729,0.7017199017199017,0.698943229294667,0.7190956008847382,0.7065862439664357,0.008917790657682653,927,0.5760801502817783,0.5990752972258917,0.6156837329876863,0.5969463934984521,0.016238023568083522,1030,0.6314344543582704,0.5947540983606557,0.6333333333333333,0.6198406286840865,0.017755786626558145,431
300,1.0811653137207031,0.01731522755596976,0.028406699498494465,0.0006209789467020369,0,1,0.1,0.05,6,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 6, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.7466545105631759,0.7474471595009794,0.7751605034384326,0.7564207245008626,0.013254975394328803,851,0.7004914004914005,0.6979601867780781,0.7272057016465963,0.7085524296386915,0.013230272815687684,604,0.5764781491002571,0.6017881705639615,0.6344827586206897,0.604249692761636,0.023744164196025087,502,0.6156485929993136,0.5737704918032787,0.6133333333333333,0.6009174727119752,0.019219071017665054,1145
301,1.0715328852335613,0.06049019887068744,0.02163847287495931,0.001955763481761669,0,1,0.1,0.05,6,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 6, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.7460937222971253,0.7466700175275801,0.7708571428571429,0.7545402942272829,0.011540152828435948,1061,0.6985257985257985,0.6962398623740477,0.7242565740968296,0.7063407449988919,0.012702731339423384,963,0.572692793931732,0.6004169562195969,0.6285714285714286,0.6005603929075858,0.022812582534817195,696,0.6218256691832532,0.5665573770491803,0.616,0.6014610154108112,0.02479492667889689,1132
302,2.1102377573649087,0.046017883724118774,0.03636892636617025,0.00337432225223304,0,1,0.1,0.05,6,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 6, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7481895206928244,0.7440822507474997,0.7734680160892695,0.7552465958431979,0.012993140073102788,987,0.6987714987714988,0.7018923568444335,0.7220447284345048,0.7075695280168124,0.010314504645631262,772,0.5740859525336754,0.6062670299727521,0.6224286662242866,0.6009272162435714,0.02009377515118983,664,0.6142759094028827,0.5836065573770491,0.6253333333333333,0.607738600037755,0.017650935163668103,996
303,1.9711620807647705,0.017926731670611984,0.030782699584960938,0.0026724525035756765,0,1,0.1,0.05,6,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.05, 'classifier__max_depth': 6, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7466881315927096,0.7456004484998453,0.7711241728298948,0.7544709176408165,0.011783998894604089,1064,0.6985257985257985,0.6991889899238142,0.7225362496927992,0.7067503460474707,0.01116560257016456,903,0.5724181360201511,0.6021724372029871,0.6229290921139827,0.5991732217790403,0.02072977956544121,822,0.6238846945778997,0.5816393442622951,0.6266666666666667,0.6107302351689539,0.02060169560146299,872
